DMSO_percent	total_volume	time_min	percent_volume
50.9362	5.5	10	0.988601361234725
50.9362	5.5	100	0.92896434860977
50.9362	5.5	100	0.927081019322072
50.9362	5.5	110	0.924451033742434
50.9362	5.5	110	0.921163143598502
50.9362	5.5	120	0.914050786439445
50.9362	5.5	120	0.912954921962614
50.9362	5.5	150	0.894820140482974
50.9362	5.5	150	0.893675053964694
50.9362	5.5	20	0.983909051342544
50.9362	5.5	20	0.980802319751932
50.9362	5.5	33	0.976844732419759
50.9362	5.5	33	0.971558631041484
50.9362	5.5	40	0.969191720253408
50.9362	5.5	40	0.966785928274072
50.9362	5.5	52	0.962519863493002
50.9362	5.5	52	0.961632157635608
50.9362	5.5	62	0.957810317544474
50.9362	5.5	62	0.954950669162682
50.9362	5.5	70	0.951923385108824
50.9362	5.5	70	0.94750606027615
50.9362	5.5	80	0.944074141861283
50.9362	5.5	80	0.941588676888332
50.9362	5.5	90	0.9370098229385
50.9362	5.5	90	0.934143575666051
52.2766	5.5	0	1
52.2766	5.5	0	1
52.2766	5.5	10	0.992794971996431
52.2766	5.5	10	0.992417788336902
52.2766	5.5	100	0.939460761526104
52.2766	5.5	100	0.936752470748078
52.2766	5.5	110	0.933932315607476
52.2766	5.5	110	0.932112937842204
52.2766	5.5	120	0.925925600828773
52.2766	5.5	120	0.923947206760576
52.2766	5.5	150	0.909912171271367
52.2766	5.5	150	0.908914794665056
52.2766	5.5	20	0.987310414132162
52.2766	5.5	20	0.98561280225927
52.2766	5.5	33	0.978159882956504
52.2766	5.5	33	0.976280579439225
52.2766	5.5	40	0.972822073104033
52.2766	5.5	40	0.971031548840103
52.2766	5.5	52	0.966531082920767
52.2766	5.5	52	0.965004289783795
52.2766	5.5	62	0.961383909134455
52.2766	5.5	62	0.959172089277647
52.2766	5.5	70	0.95566482714967
52.2766	5.5	70	0.954311671471258
52.2766	5.5	80	0.951280197627999
52.2766	5.5	80	0.949256696550573
52.2766	5.5	90	0.945561115643211
52.2766	5.5	90	0.943062484396912
53.617	5.5	0	1
53.617	5.5	0	1
53.617	5.5	10	0.992855326638273
53.617	5.5	10	0.993605158563638
53.617	5.5	100	0.940633345062134
53.617	5.5	100	0.943008195118827
53.617	5.5	110	0.936590007526375
53.617	5.5	110	0.938117708355061
53.617	5.5	120	0.9296060608737
53.617	5.5	120	0.929841574619338
53.617	5.5	150	0.913984074940088
53.617	5.5	150	0.916504585582306
53.617	5.5	20	0.988489137361666
53.617	5.5	20	0.988902412934441
53.617	5.5	33	0.981542927148874
53.617	5.5	33	0.980438538064151
53.617	5.5	40	0.975589032680772
53.617	5.5	40	0.976300471196288
53.617	5.5	52	0.969635138212666
53.617	5.5	52	0.970469338282841
53.617	5.5	62	0.964276633191375
53.617	5.5	62	0.965579336638287
53.617	5.5	70	0.957925812425398
53.617	5.5	70	0.96087659100909
53.617	5.5	80	0.953758086297725
53.617	5.5	80	0.954105297065174
53.617	5.5	90	0.948168655924228
53.617	5.5	90	0.949591262808966
54.9574	5.5	0	1
54.9574	5.5	0	1
54.9574	5.5	10	0.994756710142369
54.9574	5.5	10	0.994464102580514
54.9574	5.5	100	0.954314745257327
54.9574	5.5	100	0.953421951674629
54.9574	5.5	110	0.950206175750205
54.9574	5.5	110	0.948840213735663
54.9574	5.5	120	0.942736049373624
54.9574	5.5	120	0.941586533845829
54.9574	5.5	150	0.931344106649337
54.9574	5.5	150	0.929057660474443
54.9574	5.5	20	0.988505095312116
54.9574	5.5	20	0.990073393474592
54.9574	5.5	33	0.985076790405203
54.9574	5.5	33	0.983582844232235
54.9574	5.5	40	0.981043490514718
54.9574	5.5	40	0.980910409939013
54.9574	5.5	52	0.975598535662562
54.9574	5.5	52	0.975374512519527
54.9574	5.5	62	0.971161905783028
54.9574	5.5	62	0.971747426403435
54.9574	5.5	70	0.967200713256928
54.9574	5.5	70	0.966211528983948
54.9574	5.5	80	0.963839156387466
54.9574	5.5	80	0.963157529366991
54.9574	5.5	90	0.959730586880346
54.9574	5.5	90	0.959339414417851
56.2979	5.5	0	1
56.2979	5.5	0	1
56.2979	5.5	10	0.996360488591939
56.2979	5.5	10	0.997509544850918
56.2979	5.5	100	0.957759416170827
56.2979	5.5	100	0.96015716397382
56.2979	5.5	110	0.956261463796264
56.2979	5.5	110	0.955560122679989
56.2979	5.5	120	0.949895166204373
56.2979	5.5	120	0.949238882126031
56.2979	5.5	150	0.93697532697377
56.2979	5.5	150	0.937362656907073
56.2979	5.5	20	0.992114391949194
56.2979	5.5	20	0.991571679261391
56.2979	5.5	33	0.987059514993552
56.2979	5.5	33	0.986399575520916
56.2979	5.5	40	0.984633174054844
56.2979	5.5	40	0.984292495336263
56.2979	5.5	52	0.980184882333877
56.2979	5.5	52	0.979503766560218
56.2979	5.5	62	0.975534395534685
56.2979	5.5	62	0.976439237044297
56.2979	5.5	70	0.969930279214151
56.2979	5.5	70	0.972416270117304
56.2979	5.5	80	0.966185398277742
56.2979	5.5	80	0.967244660416734
56.2979	5.5	90	0.962253273294515
56.2979	5.5	90	0.962838812565213
57.6383	5.5	0	1
57.6383	5.5	0	1
57.6383	5.5	10	0.99654732516528
57.6383	5.5	10	0.995577207193311
57.6383	5.5	100	0.95959379670353
57.6383	5.5	100	0.959235220864393
57.6383	5.5	110	0.957336828488661
57.6383	5.5	110	0.955581630977997
57.6383	5.5	120	0.95075400452863
57.6383	5.5	120	0.949620432330724
57.6383	5.5	150	0.939845324823431
57.6383	5.5	150	0.941159696147487
57.6383	5.5	20	0.991469862173047
57.6383	5.5	20	0.992308466737056
57.6383	5.5	33	0.986392399180809
57.6383	5.5	33	0.988078098645437
57.6383	5.5	40	0.985173808062672
57.6383	5.5	40	0.983463377063668
57.6383	5.5	52	0.979283950991679
57.6383	5.5	52	0.980963343587719
57.6383	5.5	62	0.975425079117578
57.6383	5.5	62	0.975964268515795
57.6383	5.5	70	0.972759444623597
57.6383	5.5	70	0.972118253914329
57.6383	5.5	80	0.968245508193859
57.6383	5.5	80	0.966926258187348
57.6383	5.5	90	0.964860055871556
57.6383	5.5	90	0.965195923571679
58.9787	5.5	0	1
58.9787	5.5	0	1
58.9787	5.5	10	0.996400517462863
58.9787	5.5	10	0.997155540948521
58.9787	5.5	100	0.960605663343531
58.9787	5.5	100	0.960368312452284
58.9787	5.5	110	0.956114440542796
58.9787	5.5	110	0.957523853400807
58.9787	5.5	120	0.950373716133519
58.9787	5.5	120	0.952213968269806
58.9787	5.5	150	0.94185522184879
58.9787	5.5	150	0.943301558143414
58.9787	5.5	20	0.99160120741334
58.9787	5.5	20	0.992983732882992
58.9787	5.5	33	0.987801753624138
58.9787	5.5	33	0.987674336826795
58.9787	5.5	40	0.983402386078748
58.9787	5.5	40	0.983312767737888
58.9787	5.5	52	0.980202846045735
58.9787	5.5	52	0.979899514691074
58.9787	5.5	62	0.976403392256533
58.9787	5.5	62	0.977813610658309
58.9787	5.5	70	0.972603938467333
58.9787	5.5	70	0.973452530644204
58.9787	5.5	80	0.968004599669875
58.9787	5.5	80	0.969469994527253
58.9787	5.5	90	0.963805203376546
58.9787	5.5	90	0.965108914513148
60.3191	5.5	0	1
60.3191	5.5	0	1
60.3191	5.5	10	0.997409181240789
60.3191	5.5	10	0.998676666271714
60.3191	5.5	100	0.967315824883775
60.3191	5.5	100	0.967482754972132
60.3191	5.5	110	0.965123593625977
60.3191	5.5	110	0.965781047267003
60.3191	5.5	120	0.95894548735401
60.3191	5.5	120	0.959920638983929
60.3191	5.5	150	0.949737657466197
60.3191	5.5	150	0.951980636614215
60.3191	5.5	20	0.99422048122945
60.3191	5.5	20	0.993949917133172
60.3191	5.5	33	0.989437431212443
60.3191	5.5	33	0.990736176306669
60.3191	5.5	40	0.988440962458898
60.3191	5.5	40	0.98846739523161
60.3191	5.5	52	0.985052968696847
60.3191	5.5	52	0.984497394046753
60.3191	5.5	62	0.981664974934804
60.3191	5.5	62	0.981850726590182
60.3191	5.5	70	0.976881924917793
60.3191	5.5	70	0.978447798775258
60.3191	5.5	80	0.974291106158582
60.3191	5.5	80	0.974666984578822
60.3191	5.5	90	0.970703818645823
60.3191	5.5	90	0.971641943145409
61.6596	5.5	0	1
61.6596	5.5	0	1
61.6596	5.5	10	0.998811579682763
61.6596	5.5	10	1.00037589663473
61.6596	5.5	100	0.968903001698975
61.6596	5.5	100	0.971038983148676
61.6596	5.5	110	0.966130020958758
61.6596	5.5	110	0.970098999047891
61.6596	5.5	120	0.962564760007048
61.6596	5.5	120	0.965209432628897
61.6596	5.5	150	0.95404774773352
61.6596	5.5	150	0.956558959750929
61.6596	5.5	20	0.994057898413817
61.6596	5.5	20	0.996990886810492
61.6596	5.5	33	0.989898427303489
61.6596	5.5	33	0.990973145459387
61.6596	5.5	40	0.986927376510398
61.6596	5.5	40	0.988340413932524
61.6596	5.5	52	0.984748605928797
61.6596	5.5	52	0.985519491574338
61.6596	5.5	62	0.982965975452945
61.6596	5.5	62	0.98476721327696
61.6596	5.5	70	0.979796854606981
61.6596	5.5	70	0.979689941054559
61.6596	5.5	80	0.976033523602394
61.6596	5.5	80	0.976680827865049
61.6596	5.5	90	0.971874052492068
61.6596	5.5	90	0.974988565466886
63	5.5	0	1
63	5.5	0	1
63	5.5	10	0.998624408171737
63	5.5	10	0.999626289025947
63	5.5	100	0.970130006014858
63	5.5	100	0.971617711010651
63	5.5	110	0.965806717411746
63	5.5	110	0.968630431149772
63	5.5	120	0.962269481281926
63	5.5	120	0.966016380676638
63	5.5	150	0.952050799129115
63	5.5	150	0.955372841710768
63	5.5	20	0.994497632686947
63	5.5	20	0.996452153678043
63	5.5	33	0.989584804728865
63	5.5	33	0.990850341757722
63	5.5	40	0.98761967354563
63	5.5	40	0.988609520672333
63	5.5	52	0.984868489889106
63	5.5	52	0.984688444962631
63	5.5	62	0.981134740640965
63	5.5	62	0.983381419726063
63	5.5	70	0.978187043866111
63	5.5	70	0.980020428891133
63	5.5	80	0.975632373327911
63	5.5	80	0.976846293543227
63	5.5	90	0.972095137198094
63	5.5	90	0.975352412819634
0	5.5	0	1
0	5.5	0	1
0	5.5	10	0.973148286406079
0	5.5	10	0.962060793679755
0	5.5	100	0.678100109853986
0	5.5	100	0.680374578304367
0	5.5	110	0.652579534833759
0	5.5	110	0.652593248815198
0	5.5	120	0.622151156925028
0	5.5	120	0.626985093940912
0	5.5	150	0.524322286014161
0	5.5	150	0.535181563185644
0	5.5	20	0.941350204518541
0	5.5	20	0.932960279779074
0	5.5	33	0.892946457645289
0	5.5	33	0.88856159597653
0	5.5	40	0.864504839956989
0	5.5	40	0.862121993043858
0	5.5	52	0.830078405968025
0	5.5	52	0.827700501806945
0	5.5	62	0.798832060911211
0	5.5	62	0.801843178237561
0	5.5	70	0.772820705602134
0	5.5	70	0.769144837513518
0	5.5	80	0.741247173686085
0	5.5	80	0.741049261807573
0	5.5	90	0.711145982636587
0	5.5	90	0.713587843605647
1.34043	5.5	0	1
1.34043	5.5	0	1
1.34043	5.5	10	0.971305690968861
1.34043	5.5	10	0.965986036679024
1.34043	5.5	100	0.704177896304787
1.34043	5.5	100	0.708473978917959
1.34043	5.5	110	0.680229796945354
1.34043	5.5	110	0.683821933354208
1.34043	5.5	120	0.651524883329597
1.34043	5.5	120	0.656205734942435
1.34043	5.5	150	0.566722367104758
1.34043	5.5	150	0.578349439494323
1.34043	5.5	20	0.935526367362128
1.34043	5.5	20	0.934056950458527
1.34043	5.5	33	0.899569918391006
1.34043	5.5	33	0.89644400795069
1.34043	5.5	40	0.874595242012054
1.34043	5.5	40	0.873040235011015
1.34043	5.5	52	0.839829116648963
1.34043	5.5	52	0.839773868467657
1.34043	5.5	62	0.813420596122465
1.34043	5.5	62	0.816537382361566
1.34043	5.5	70	0.792096946007906
1.34043	5.5	70	0.79172870192098
1.34043	5.5	80	0.760603555069474
1.34043	5.5	80	0.76252703957519
1.34043	5.5	90	0.735179203009803
1.34043	5.5	90	0.737633974392324
2.68085	5.5	0	1
2.68085	5.5	0	1
2.68085	5.5	10	0.972909416107454
2.68085	5.5	10	0.967198600349371
2.68085	5.5	100	0.72032552824188
2.68085	5.5	100	0.726325621647294
2.68085	5.5	110	0.697861639431669
2.68085	5.5	110	0.701621631522098
2.68085	5.5	120	0.672774230760413
2.68085	5.5	120	0.676947590153297
2.68085	5.5	150	0.59292084498981
2.68085	5.5	150	0.604017793833252
2.68085	5.5	20	0.938913389261909
2.68085	5.5	20	0.936746165704925
2.68085	5.5	33	0.899428420581921
2.68085	5.5	33	0.898931600893128
2.68085	5.5	40	0.879774467561839
2.68085	5.5	40	0.880358837221553
2.68085	5.5	52	0.849533881398419
2.68085	5.5	52	0.849070216531839
2.68085	5.5	62	0.823134712796639
2.68085	5.5	62	0.827151265548833
2.68085	5.5	70	0.800014944021167
2.68085	5.5	70	0.801072669901657
2.68085	5.5	80	0.773615775419387
2.68085	5.5	80	0.775997157689881
2.68085	5.5	90	0.749512186696022
2.68085	5.5	90	0.74980366311905
4.02128	5.5	0	1
4.02128	5.5	0	1
4.02128	5.5	10	0.972581856874813
4.02128	5.5	10	0.968342291696345
4.02128	5.5	100	0.739634548449393
4.02128	5.5	100	0.744480385009032
4.02128	5.5	110	0.717211551102306
4.02128	5.5	110	0.722618447857926
4.02128	5.5	120	0.693634428891766
4.02128	5.5	120	0.697786352017919
4.02128	5.5	150	0.616967562962388
4.02128	5.5	150	0.627847074315614
4.02128	5.5	20	0.944807633968777
4.02128	5.5	20	0.941230938143865
4.02128	5.5	33	0.910089855336233
4.02128	5.5	33	0.908226019122284
4.02128	5.5	40	0.889259188156705
4.02128	5.5	40	0.889871306707738
4.02128	5.5	52	0.858636327003898
4.02128	5.5	52	0.860402660009719
4.02128	5.5	62	0.834602537213525
4.02128	5.5	62	0.838848402700044
4.02128	5.5	70	0.813168789749399
4.02128	5.5	70	0.816491247580823
4.02128	5.5	80	0.788437542675406
4.02128	5.5	80	0.789647820110913
4.02128	5.5	90	0.766344295289306
4.02128	5.5	90	0.768751818285532
5.3617	5.5	0	1
5.3617	5.5	0	1
5.3617	5.5	10	0.972722693883975
5.3617	5.5	10	0.970554441098244
5.3617	5.5	100	0.749121589623171
5.3617	5.5	100	0.752906086516864
5.3617	5.5	110	0.72861807989763
5.3617	5.5	110	0.732733104409205
5.3617	5.5	120	0.706146233238439
5.3617	5.5	120	0.71068370248345
5.3617	5.5	150	0.63233359822649
5.3617	5.5	150	0.64274317565122
5.3617	5.5	20	0.942257131208939
5.3617	5.5	20	0.94036328815954
5.3617	5.5	33	0.909488938796834
5.3617	5.5	33	0.908830661889563
5.3617	5.5	40	0.889828023349571
5.3617	5.5	40	0.890548468524404
5.3617	5.5	52	0.86113371431843
5.3617	5.5	52	0.864383157957596
5.3617	5.5	62	0.838844948182138
5.3617	5.5	62	0.844423808296659
5.3617	5.5	70	0.820965887701466
5.3617	5.5	70	0.820941864208248
5.3617	5.5	80	0.795377507563991
5.3617	5.5	80	0.797895474550588
5.3617	5.5	90	0.774053857449429
5.3617	5.5	90	0.77644157641939
6.70213	5.5	0	1
6.70213	5.5	0	1
6.70213	5.5	10	0.977362121381363
6.70213	5.5	10	0.973614599665216
6.70213	5.5	100	0.759571403508286
6.70213	5.5	100	0.764686865025474
6.70213	5.5	110	0.741793971837259
6.70213	5.5	110	0.743916250670971
6.70213	5.5	120	0.714289266233029
6.70213	5.5	120	0.721334690849784
6.70213	5.5	150	0.641837846592619
6.70213	5.5	150	0.653691661113457
6.70213	5.5	20	0.949834460981097
6.70213	5.5	20	0.947571229842736
6.70213	5.5	33	0.916330400625516
6.70213	5.5	33	0.915188867102232
6.70213	5.5	40	0.897857891672708
6.70213	5.5	40	0.898227062621758
6.70213	5.5	52	0.868583956207977
6.70213	5.5	52	0.873040656614849
6.70213	5.5	62	0.848123138624342
6.70213	5.5	62	0.852823391171273
6.70213	5.5	70	0.83084884181193
6.70213	5.5	70	0.832232594137415
6.70213	5.5	80	0.805188964022618
6.70213	5.5	80	0.808681372365821
6.70213	5.5	90	0.786572974253901
6.70213	5.5	90	0.788074422404192
8.04255	5.5	0	1
8.04255	5.5	0	1
8.04255	5.5	10	0.97553780055663
8.04255	5.5	10	0.973564777120909
8.04255	5.5	100	0.770891491130361
8.04255	5.5	100	0.776781882857751
8.04255	5.5	110	0.75276878999205
8.04255	5.5	110	0.755972048144986
8.04255	5.5	120	0.729108596839255
8.04255	5.5	120	0.734552830230725
8.04255	5.5	150	0.660812861993963
8.04255	5.5	150	0.671588219312278
8.04255	5.5	20	0.948357578952887
8.04255	5.5	20	0.946957330595465
8.04255	5.5	33	0.917915730756691
8.04255	5.5	33	0.918118558500678
8.04255	5.5	40	0.901245194839727
8.04255	5.5	40	0.902669418342008
8.04255	5.5	52	0.874064973235985
8.04255	5.5	52	0.877435896538216
8.04255	5.5	62	0.856638715960692
8.04255	5.5	62	0.862329873835427
8.04255	5.5	70	0.837341395304161
8.04255	5.5	70	0.840185737331167
8.04255	5.5	80	0.815359230034544
8.04255	5.5	80	0.817746081158821
8.04255	5.5	90	0.794719487071469
8.04255	5.5	90	0.798738686385334
9.38298	5.5	0	1
9.38298	5.5	0	1
9.38298	5.5	10	0.975749761287559
9.38298	5.5	10	0.973596503058938
9.38298	5.5	100	0.782316599001362
9.38298	5.5	100	0.78583283619597
9.38298	5.5	110	0.764216855764553
9.38298	5.5	110	0.76684825293542
9.38298	5.5	120	0.740251454997297
9.38298	5.5	120	0.745244931802484
9.38298	5.5	150	0.677069943883619
9.38298	5.5	150	0.687264716698985
9.38298	5.5	20	0.948242027822694
9.38298	5.5	20	0.949250134319151
9.38298	5.5	33	0.92145818208059
9.38298	5.5	33	0.921303383894866
9.38298	5.5	40	0.904446820595743
9.38298	5.5	40	0.904329503844562
9.38298	5.5	52	0.881101441536745
9.38298	5.5	52	0.884097930051113
9.38298	5.5	62	0.859575688188112
9.38298	5.5	62	0.866952918267595
9.38298	5.5	70	0.843989798178637
9.38298	5.5	70	0.845006931735968
9.38298	5.5	80	0.821532709347782
9.38298	5.5	80	0.824292910541957
9.38298	5.5	90	0.802427424820039
9.38298	5.5	90	0.8066176962176
10.7234	5.5	0	1
10.7234	5.5	0	1
10.7234	5.5	10	0.976624073544579
10.7234	5.5	10	0.973572803536099
10.7234	5.5	100	0.789629225489819
10.7234	5.5	100	0.792823446297202
10.7234	5.5	110	0.771702450529541
10.7234	5.5	110	0.774686969179944
10.7234	5.5	120	0.751069747273372
10.7234	5.5	120	0.754407283512368
10.7234	5.5	150	0.688833396467879
10.7234	5.5	150	0.696238052959232
10.7234	5.5	20	0.95087402955853
10.7234	5.5	20	0.949045610324257
10.7234	5.5	33	0.925306609997913
10.7234	5.5	33	0.922618475311852
10.7234	5.5	40	0.908322538432644
10.7234	5.5	40	0.906728019679193
10.7234	5.5	52	0.885129236402658
10.7234	5.5	52	0.886346182670351
10.7234	5.5	62	0.866917302441206
10.7234	5.5	62	0.869246234830159
10.7234	5.5	70	0.851019973702846
10.7234	5.5	70	0.852664831715406
10.7234	5.5	80	0.828188703706266
10.7234	5.5	80	0.829425961370313
10.7234	5.5	90	0.810431049264483
10.7234	5.5	90	0.813432692803369
12.0638	5.5	0	1
12.0638	5.5	0	1
12.0638	5.5	10	0.981189684180404
12.0638	5.5	10	0.976657671867774
12.0638	5.5	100	0.800114697636396
12.0638	5.5	100	0.8035484392089
12.0638	5.5	110	0.785401212527489
12.0638	5.5	110	0.78737384267039
12.0638	5.5	120	0.763753786160361
12.0638	5.5	120	0.766578054458273
12.0638	5.5	150	0.705576327798704
12.0638	5.5	150	0.712613841584808
12.0638	5.5	20	0.955257015768921
12.0638	5.5	20	0.954007011216072
12.0638	5.5	33	0.928411225230272
12.0638	5.5	33	0.926687753253099
12.0638	5.5	40	0.913618646770202
12.0638	5.5	40	0.914065662250134
12.0638	5.5	52	0.892799462270841
12.0638	5.5	52	0.894181766205747
12.0638	5.5	62	0.876388051476824
12.0638	5.5	62	0.880176346829012
12.0638	5.5	70	0.85761567392408
12.0638	5.5	70	0.859946841664808
12.0638	5.5	80	0.840027140000787
12.0638	5.5	80	0.84002418277265
12.0638	5.5	90	0.82362244970695
12.0638	5.5	90	0.824179488919019
13.4043	5.5	0	1
13.4043	5.5	0	1
13.4043	5.5	10	0.981011664280159
13.4043	5.5	10	0.9762344203397
13.4043	5.5	100	0.806813308143714
13.4043	5.5	100	0.809380902875094
13.4043	5.5	110	0.789918617481168
13.4043	5.5	110	0.791400458510958
13.4043	5.5	120	0.77009321517308
13.4043	5.5	120	0.771739724350023
13.4043	5.5	150	0.714064904302397
13.4043	5.5	150	0.72077038320444
13.4043	5.5	20	0.958486285632108
13.4043	5.5	20	0.954933799355361
13.4043	5.5	33	0.930934582822922
13.4043	5.5	33	0.930464120223233
13.4043	5.5	40	0.915855610339519
13.4043	5.5	40	0.91620474952172
13.4043	5.5	52	0.893183104285905
13.4043	5.5	52	0.893847694413996
13.4043	5.5	62	0.877495177242112
13.4043	5.5	62	0.878180366362124
13.4043	5.5	70	0.861807250198321
13.4043	5.5	70	0.862864460106182
13.4043	5.5	80	0.843705795917023
13.4043	5.5	80	0.843156591408512
13.4043	5.5	90	0.827673079267874
13.4043	5.5	90	0.827193188239706
14.7447	5.5	0	1
14.7447	5.5	0	1
14.7447	5.5	10	0.984168026399648
14.7447	5.5	10	0.979164724248589
14.7447	5.5	100	0.813184262794771
14.7447	5.5	100	0.813989644563523
14.7447	5.5	110	0.794508558557499
14.7447	5.5	110	0.797161480808756
14.7447	5.5	120	0.776007393612162
14.7447	5.5	120	0.778972911881756
14.7447	5.5	150	0.719282123732599
14.7447	5.5	150	0.723794809001551
14.7447	5.5	20	0.959854638370542
14.7447	5.5	20	0.957617121024481
14.7447	5.5	33	0.932337160446122
14.7447	5.5	33	0.93179590541585
14.7447	5.5	40	0.919709276741079
14.7447	5.5	40	0.917727889868136
14.7447	5.5	52	0.897486740800401
14.7447	5.5	52	0.898317427149318
14.7447	5.5	62	0.881254586650248
14.7447	5.5	62	0.883180646594114
14.7447	5.5	70	0.866942364711404
14.7447	5.5	70	0.86753515706938
14.7447	5.5	80	0.84721942472251
14.7447	5.5	80	0.846456987597679
14.7447	5.5	90	0.833081742075603
14.7447	5.5	90	0.832008108041984
16.0851	5.5	0	1
16.0851	5.5	0	1
16.0851	5.5	10	0.982009447531144
16.0851	5.5	10	0.975496847782613
16.0851	5.5	100	0.817732702243207
16.0851	5.5	100	0.819909368399565
16.0851	5.5	110	0.802789989165519
16.0851	5.5	110	0.801865588285137
16.0851	5.5	120	0.782522861083142
16.0851	5.5	120	0.7824855989257
16.0851	5.5	150	0.727389402486163
16.0851	5.5	150	0.732616188454719
16.0851	5.5	20	0.959938563574502
16.0851	5.5	20	0.954318804152638
16.0851	5.5	33	0.934343756969323
16.0851	5.5	33	0.929990434393519
16.0851	5.5	40	0.91913524869668
16.0851	5.5	40	0.915988570826822
16.0851	5.5	52	0.897249834353123
16.0851	5.5	52	0.897086190435054
16.0851	5.5	62	0.8842020121405
16.0851	5.5	62	0.8836093177552
16.0851	5.5	70	0.870118075676474
16.0851	5.5	70	0.868032030117069
16.0851	5.5	80	0.852427277435076
16.0851	5.5	80	0.850148804838258
16.0851	5.5	90	0.83662578774373
16.0851	5.5	90	0.835613812818679
17.4255	5.5	0	1
17.4255	5.5	0	1
17.4255	5.5	10	0.980224438947812
17.4255	5.5	10	0.976221956067662
17.4255	5.5	100	0.815716955402927
17.4255	5.5	100	0.818381758306964
17.4255	5.5	110	0.802709388534779
17.4255	5.5	110	0.803862011829142
17.4255	5.5	120	0.781144211884962
17.4255	5.5	120	0.784335337477789
17.4255	5.5	150	0.727231270260414
17.4255	5.5	150	0.733153318253915
17.4255	5.5	20	0.956382874688633
17.4255	5.5	20	0.954541683050804
17.4255	5.5	33	0.934389493705356
17.4255	5.5	33	0.933735844909727
17.4255	5.5	40	0.921267392446429
17.4255	5.5	40	0.919748667694107
17.4255	5.5	52	0.899089193135563
17.4255	5.5	52	0.901040626519805
17.4255	5.5	62	0.882466311699986
17.4255	5.5	62	0.885305164886592
17.4255	5.5	70	0.869972201418738
17.4255	5.5	70	0.871842427902507
17.4255	5.5	80	0.852514677464124
17.4255	5.5	80	0.851760560056716
17.4255	5.5	90	0.836426371074577
17.4255	5.5	90	0.837741420277391
18.766	5.5	0	1
18.766	5.5	0	1
18.766	5.5	10	0.981258382663003
18.766	5.5	10	0.973830912203607
18.766	5.5	100	0.8165958118896
18.766	5.5	100	0.81768448930692
18.766	5.5	110	0.801496270470043
18.766	5.5	110	0.800806009524737
18.766	5.5	120	0.78361980189287
18.766	5.5	120	0.782577617024825
18.766	5.5	150	0.728601932582541
18.766	5.5	150	0.733363553750844
18.766	5.5	20	0.955394950737947
18.766	5.5	20	0.951728383923297
18.766	5.5	33	0.93646591722758
18.766	5.5	33	0.93051019473866
18.766	5.5	40	0.92184745570472
18.766	5.5	40	0.917956316090247
18.766	5.5	52	0.899382952776118
18.766	5.5	52	0.897268501828164
18.766	5.5	62	0.884630527251266
18.766	5.5	62	0.885068054448005
18.766	5.5	70	0.870051659673766
18.766	5.5	70	0.867916833070202
18.766	5.5	80	0.852522306991297
18.766	5.5	80	0.851272111223044
18.766	5.5	90	0.837769881466441
18.766	5.5	90	0.835575512456224
20.1064	5.5	0	1
20.1064	5.5	0	1
20.1064	5.5	10	0.983113555640002
20.1064	5.5	10	0.975568750502268
20.1064	5.5	100	0.819426391862788
20.1064	5.5	100	0.821908732996609
20.1064	5.5	110	0.804309851938831
20.1064	5.5	110	0.803657315412937
20.1064	5.5	120	0.784154465373555
20.1064	5.5	120	0.785406333684014
20.1064	5.5	150	0.731507205638395
20.1064	5.5	150	0.735924612248773
20.1064	5.5	20	0.962286940929335
20.1064	5.5	20	0.957333674306155
20.1064	5.5	33	0.938083037346667
20.1064	5.5	33	0.934141768437429
20.1064	5.5	40	0.923260491741778
20.1064	5.5	40	0.919978779458139
20.1064	5.5	52	0.902433877031111
20.1064	5.5	52	0.899088621846703
20.1064	5.5	62	0.88597391819469
20.1064	5.5	62	0.886695892338451
20.1064	5.5	70	0.875027458249756
20.1064	5.5	70	0.871116513140135
20.1064	5.5	80	0.855045825016939
20.1064	5.5	80	0.854355068021834
20.1064	5.5	90	0.838539258433308
20.1064	5.5	90	0.838300794224174
21.4468	5.5	0	1
21.4468	5.5	0	1
21.4468	5.5	10	0.985354089672451
21.4468	5.5	10	0.979268094830047
21.4468	5.5	100	0.825780006862366
21.4468	5.5	100	0.827203635376812
21.4468	5.5	110	0.810825997157408
21.4468	5.5	110	0.81012043861709
21.4468	5.5	120	0.792220426943101
21.4468	5.5	120	0.791684022338763
21.4468	5.5	150	0.739533625308194
21.4468	5.5	150	0.743688104351137
21.4468	5.5	20	0.964136296505617
21.4468	5.5	20	0.961017309340188
21.4468	5.5	33	0.94179189485205
21.4468	5.5	33	0.939753993989835
21.4468	5.5	40	0.926770448362256
21.4468	5.5	40	0.925046951769728
21.4468	5.5	52	0.909120248736748
21.4468	5.5	52	0.907858801684328
21.4468	5.5	62	0.892899166700894
21.4468	5.5	62	0.893860582138575
21.4468	5.5	70	0.878119040829716
21.4468	5.5	70	0.876318249221051
21.4468	5.5	80	0.859687354449187
21.4468	5.5	80	0.859509897359392
21.4468	5.5	90	0.843342274074001
21.4468	5.5	90	0.844794616636743
22.7872	5.5	0	1
22.7872	5.5	0	1
22.7872	5.5	10	0.981953933360417
22.7872	5.5	10	0.97605315035829
22.7872	5.5	100	0.826885466880689
22.7872	5.5	100	0.825882903094067
22.7872	5.5	110	0.811566430952287
22.7872	5.5	110	0.811151963226657
22.7872	5.5	120	0.792765795949253
22.7872	5.5	120	0.794219592436931
22.7872	5.5	150	0.741760369505831
