ocnt_batch	ammonium_fluoride_area	ammonium_formate_area
OCNT-2315114-AA-004	58773	22119.5
OCNT-0494137-AA-002	2951	956
OCNT-2317673-AA-004	94.5	41732.5
OCNT-2316393-AA-004	7557.5	3204.5
OCNT-2317993-AA-004	18552	2418
OCNT-2316713-AA-004	0	0
OCNT-2314154-AA-004	35862.5	16007
OCNT-2328635-AQ-001	157263	107125
OCNT-2313850-AA-004	62232.5	3893
OCNT-2315130-AA-004	205688	90140.5
OCNT-2317689-AA-004	298834.5	174252
OCNT-0022268-AT-002	250668	167775.5
OCNT-2316409-AA-004	1309	625.5
OCNT-2314138-AA-004	177240	91835.5
OCNT-2316910-AA-004	135188	52614.5
OCNT-2316868-AA-004	14206.5	5404.5
OCNT-2318009-AA-004	130706.5	68415
OCNT-2315450-AA-004	369084	216977.5
OCNT-2316729-AA-004	378.5	0
OCNT-2314170-AA-004	129234	88246.5
OCNT-2316425-AA-004	39125.5	7849.5
OCNT-2315146-AA-004	374830.5	233262
OCNT-2313866-AA-004	7731	2834.5
OCNT-2317705-AA-004	2384	1020
OCNT-2318025-AA-004	180.5	21
OCNT-2316745-AA-004	30743	9553
OCNT-2315466-AA-004	100350	18877.5
OCNT-2316441-AA-004	22678.5	4985.5
OCNT-2315162-AA-004	82357	60652.5
OCNT-2317721-AA-004	43571	15607.5
OCNT-2313882-AA-004	75055	59822
OCNT-2315482-AA-004	43857.5	11566
OCNT-2318041-AA-004	209060.5	50691.5
OCNT-2314202-AA-004	45242.5	13887
OCNT-2316761-AA-004	2566	240
OCNT-2314858-AA-004	111419.5	19464.5
OCNT-2313578-AA-004	22762	7759
OCNT-0022066-AA-002	90941.5	50243.5
OCNT-2317417-AA-004	8320	1531.5
OCNT-2316137-CN-004	102108	39302.5
OCNT-0494112-AA-002	57221	16192
OCNT-2316457-AA-004	44894	5206
OCNT-2315178-AA-004	27575.5	8605
OCNT-2313898-AA-004	26938	3513.5
OCNT-2317737-AA-004	64314	18472
OCNT-0495017-AA-003	76450.5	17963.5
OCNT-2313594-AA-004	31662	16401
OCNT-2316153-AA-004	32948.5	18569.5
OCNT-2317433-AA-004	19715	14154.5
OCNT-2314874-AA-004	0	0
OCNT-2313914-AA-004	51962	18563.5
OCNT-2315194-AA-004	126134.5	22389
OCNT-2316473-AA-004	13442	4274.5
OCNT-2328469-AQ-001	485973	306941.5
OCNT-2317753-AA-004	112444	19541
OCNT-2316169-AA-004	20621.5	10573
OCNT-2314890-AA-004	256960.5	93621.5
OCNT-2313610-AA-004	31711	8947.5
OCNT-2317449-AA-004	16254	5913.5
OCNT-2328342-AA-001	8349.5	1173.5
OCNT-2318407-AA-004	264616.5	90281.5
OCNT-2328997-AA-001	418	0
OCNT-2314570-AA-004	22207.5	11343
OCNT-2317129-AA-004	102184.5	61261.5
OCNT-2315850-AA-004	92377.5	30922
OCNT-2318104-AA-004	14742	3207.5
OCNT-2328505-AA-001	0	0
OCNT-2314266-AA-004	27463	17752.5
OCNT-2315546-AA-004	112696	27998
OCNT-2316825-AA-004	14000	3963.5
OCNT-2314586-AA-004	878	422
OCNT-2318423-AA-004	54003.5	24860.5
OCNT-2317145-AA-004	69122.5	24594
OCNT-0494638-AA-004	614.5	139
OCNT-2315866-AA-004	8028	1306
OCNT-2315562-AA-004	55349.5	25931.5
OCNT-2328534-AA-001	125679	116168
OCNT-2318120-AA-004	44619	16751
OCNT-2314282-AA-004	3438.5	1145
OCNT-2316841-AA-004	279819	72948.5
OCNT-2315881-AA-004	19986	5295
OCNT-2314602-AA-004	46730.5	17147
OCNT-2318439-AA-004	46487.5	17181.5
OCNT-2328979-AA-001	7510.5	2475.5
OCNT-2317161-AA-004	4155	1981.5
OCNT-2328524-AA-001	147473.5	44572
OCNT-2318136-AA-004	201	6534
OCNT-2314298-AA-004	72139.5	23725.5
OCNT-2315578-AA-004	48606.5	12242
OCNT-2316857-AA-004	360.5	450
OCNT-2314618-AA-004	119780	64876.5
OCNT-2315897-AA-004	55170.5	22071.5
OCNT-2317177-AA-004	41057.5	8206.5
OCNT-2318455-AA-004	33573.5	3130.5
OCNT-2328871-AA-001	228466	128090.5
OCNT-2314314-AA-004	114770.5	21271
OCNT-2315594-AA-004	25696	9751
OCNT-2318152-AA-004	129052	16691.5
OCNT-2316873-AA-004	52347.5	16576
OCNT-2328551-AA-001	0	0
OCNT-2318471-AA-004	8883	1933.5
OCNT-0498042-AA-002	0	0
OCNT-2317193-AA-004	58805.5	37771
OCNT-2315913-AA-004	139981	35896.5
OCNT-2314330-AA-004	18300.5	5913.5
OCNT-2318168-AA-004	7054	2693.5
OCNT-2316889-AA-004	298971	113794.5
OCNT-2328543-AQ-001	3579	653
OCNT-2315610-AA-004	23130.5	5020
OCNT-2315929-AA-004	154879	51822
OCNT-2314650-AA-004	30698	9100.5
OCNT-2318487-AA-004	17814.5	6171
OCNT-0684164-AA-002	138907.5	18816.5
OCNT-2317209-AA-004	41114.5	11398.5
OCNT-2315626-AA-004	63141	11586.5
OCNT-2328572-AA-001	98125	31677
OCNT-2318184-AA-004	86757	18317.5
OCNT-2316905-AA-004	9664.5	4902.5
OCNT-2314346-AA-004	145085.5	54937
OCNT-2318503-AA-004	46334	8056
OCNT-2314666-AA-004	62710	25230.5
OCNT-2317225-AA-004	258426	90004.5
OCNT-0022222-AZ-003	96297.5	49530.5
OCNT-2315945-AA-004	7800.5	2489
OCNT-2328561-AA-001	25407	12237.5
OCNT-2316921-AA-004	316613	195142
OCNT-2314362-AA-004	249669.5	148039
OCNT-2318200-AA-004	133323.5	55577
OCNT-2315642-AA-004	102278.5	41855
OCNT-2328883-AA-001	0	0
OCNT-2318519-CM-004	132660.5	44773
OCNT-2315961-AA-004	19319.5	5243.5
OCNT-2314682-AA-004	111702.5	66674
OCNT-2317241-AA-004	15752.5	13381.5
OCNT-2316937-AA-004	0	0
OCNT-2318216-AA-004	5214.5	1407.5
OCNT-2315658-AA-004	8608.5	4199.5
OCNT-2314378-AA-004	1604	448
OCNT-0010069-AA-003	0	0
OCNT-2314698-AA-004	4943	1476.5
OCNT-2315977-AA-004	13720	2270
OCNT-0497274-AA-002	272610.5	115209.5
OCNT-2317257-AA-004	90660	39880
OCNT-2318535-CN-004	61648.5	21221.5
OCNT-2315674-AA-004	85267	14678.5
OCNT-2316953-AA-004	170070	94484
OCNT-0493988-AA-002	56940	66488
OCNT-2314394-AA-004	35600.5	20709.5
OCNT-2318232-AA-004	246826	178621.5
OCNT-2315993-AA-004	498806	273244.5
OCNT-2318551-AA-004	12178	4054.5
OCNT-0497956-AA-002	11042.5	2360
OCNT-2314714-AA-004	161787	101966.5
OCNT-2317273-AA-004	94992	25950.5
OCNT-2314410-AA-004	3387.5	433
OCNT-2316969-AA-004	28702.5	7396
OCNT-2328605-AQ-001	20134	25409.5
OCNT-2318248-AA-004	326937	119657
OCNT-2315690-AA-004	51466	11110
OCNT-2316009-AA-004	100616.5	17847.5
OCNT-2317289-AA-004	103061	27274
OCNT-2318567-AA-004	26205	5613.5
OCNT-2328849-AA-001	0	0
OCNT-2314730-AA-004	63556.5	46490.5
OCNT-2328598-AA-001	0	0
OCNT-2316985-AA-004	64351.5	27705
OCNT-2314426-AA-004	27581	4070.5
OCNT-2315706-AA-004	10839	3020
OCNT-2318264-AA-004	290634.5	179554
OCNT-2316025-AA-004	13321.5	5485.5
OCNT-2328893-AA-001	1505	125.5
OCNT-2314746-AA-004	36125.5	14533.5
OCNT-2317305-AA-004	33617.5	11168
OCNT-2318583-AA-004	7117.5	81.5
OCNT-2314442-FP-004	81538	9408
OCNT-2329005-FP-001	919.5	32
OCNT-2317001-AA-004	13010	4226
OCNT-2318280-AA-004	169214.5	72482
OCNT-2315722-AA-004	45077.5	11381
OCNT-0022235-GD-002	968	154
OCNT-2314762-AA-004	67835	39538
OCNT-2317321-AA-004	4743.5	1594
OCNT-2318599-AA-004	81	0
OCNT-2317017-AA-004	186923	66358
OCNT-2314458-AA-004	14757	6495.5
OCNT-2315738-AA-004	653.5	136.5
OCNT-2318296-AA-004	9602.5	4003.5
OCNT-2328611-AA-001	2536	297.5
OCNT-2314778-AA-004	42131.5	16376
OCNT-2318615-AA-004	75311	44923.5
OCNT-0497825-AA-003	5943	1557.5
OCNT-2317337-AA-004	8437.5	3941
OCNT-2316057-AA-004	14989	3382
OCNT-2328634-AA-001	211.5	0
OCNT-2317033-AA-004	10991	2366
OCNT-2315754-AA-004	19930	7798.5
OCNT-2318312-AA-004	9190.5	6488.5
OCNT-2314474-AA-004	26478	6785
OCNT-0495273-AA-003	6339.5	119.5
OCNT-2316073-AA-004	24274.5	13009.5
OCNT-2314794-AA-004	2661.5	728.5
OCNT-2317353-AA-004	7419	805
OCNT-2318631-AA-004	32602.5	9937.5
OCNT-2314490-AA-004	16775	7813
OCNT-2318328-AA-004	131547	19434.5
OCNT-2315770-AA-004	39750.5	10567
OCNT-0494023-AA-002	81263.5	76365
OCNT-2317049-AA-004	83553.5	30310
OCNT-2317372-AA-004	43051.5	5698.5
OCNT-2314775-AA-004	66246.5	22811
OCNT-2314789-AA-004	40729.5	10729
OCNT-2316089-AA-004	43703	6246.5
OCNT-2314810-AA-004	50014	7999.5
OCNT-2317369-AA-004	2873	447
OCNT-2318647-AA-004	367520	197408
OCNT-2317065-AA-004	28813.5	9739.5
OCNT-2318344-AA-004	19471	5620
OCNT-2314506-AA-004	5929	2285
OCNT-2315786-AA-004	11406	1818
OCNT-2318663-AA-004	36636	20888
OCNT-2314826-AA-004	2019.5	348.5
OCNT-2316105-AA-004	40083	14175
OCNT-2317385-AA-004	11810.5	2905
OCNT-2315802-AA-004	19991	2684
OCNT-2318359-CN-004	478947.5	280748
OCNT-2317081-AA-004	8944.5	1866
OCNT-2314522-AA-004	28023	7125
OCNT-2316121-AA-004	2801.5	653
OCNT-2314842-AA-004	140336.5	39137
OCNT-2318679-AA-004	170025	57029.5
OCNT-2317401-AA-004	39091	9748.5
OCNT-2315498-AA-004	69119.5	55825
OCNT-1911800-AQ-001	66227.5	51592
OCNT-2314218-AA-004	70028	98355
OCNT-2316777-AA-004	79174	27034.5
OCNT-2318057-AA-004	265673.5	115264.5
OCNT-2314538-AA-004	30838.5	16301
OCNT-2315818-AA-004	61344	7690.5
OCNT-2318375-AA-004	21678.5	5585
OCNT-2328905-AA-001	25663.5	9050
OCNT-2318073-AA-004	89037.5	64873
OCNT-2314234-AA-004	21974.5	4530.5
OCNT-2328486-AA-001	15200.5	3492
OCNT-2316793-AA-004	34696	13834
OCNT-2315514-AA-004	370058.5	124564
OCNT-2314554-AA-004	100765.5	38195
OCNT-2317113-AA-004	8315	2288.5
OCNT-2315834-AA-004	10735.5	2432
OCNT-2328858-AA-001	686.5	59.5
OCNT-2318391-AA-004	52447.5	22554
OCNT-2318089-AA-004	12833.5	4739
OCNT-2316809-AA-004	14042	5659.5
OCNT-2328514-AA-001	17754.5	2185
OCNT-2314250-AA-004	90173.5	60859.5
OCNT-2315530-AA-004	11999	6662.5
OCNT-2328694-AT-001	217529.5	140650.5
OCNT-2315211-AA-004	46922.5	13802
OCNT-2317770-AA-004	198144	63751
OCNT-2316490-AA-004	73090.5	22721.5
OCNT-2316186-AA-004	21996	7830
OCNT-2313627-AA-004	7395	2337.5
OCNT-2314907-AA-004	42972	11398
OCNT-2317466-AA-004	18376.5	5027
OCNT-0713834-AA-003	11095.5	3542.5
OCNT-2315227-AA-004	135620.5	46944.5
OCNT-2316506-AA-004	38870.5	7111.5
OCNT-2313947-AA-004	26416	6834
OCNT-0498126-AA-002	0	0
OCNT-2317786-AA-004	16183	3001
OCNT-2314923-AA-004	36595	10540.5
OCNT-2317482-AA-004	19427.5	7674
OCNT-2328358-AA-001	0	0
OCNT-2313643-AA-004	149277	46576.5
OCNT-2316522-AA-004	22359.5	5774
OCNT-2315243-AA-004	9519	3255
OCNT-2313963-AA-004	11382	4378.5
OCNT-0018684-AQ-003	82036.5	57466.5
OCNT-2317802-AA-004	22045	9703
OCNT-2316218-AA-004	84695	19343
OCNT-2314939-AA-004	205254	114493
OCNT-2317498-AA-004	13056	10476
OCNT-0494299-AA-002	30770	5967
OCNT-2313659-AA-004	28581	12212.5
OCNT-2315259-AA-004	1700	314.5
OCNT-2317818-AA-004	94835.5	61873.5
OCNT-2316538-AA-004	28005	9642.5
OCNT-2313979-AA-004	39348	16237
OCNT-2328706-FP-001	4477	1073
OCNT-2313675-AA-004	2454.5	888
OCNT-2314955-AA-004	22911.5	18252
OCNT-2317514-AA-004	106892	40812.5
OCNT-2316234-AA-004	101312	18361.5
OCNT-2328375-AA-001	3795.5	525.5
OCNT-0498181-AA-002	42651	6311.5
OCNT-2313995-AA-004	127446.5	29245
OCNT-2315275-AA-004	30299.5	18995.5
OCNT-2317834-AA-004	4547.5	1239.5
OCNT-2316554-AA-004	527181.5	278769
OCNT-2313691-AA-004	108485	39983
OCNT-2317530-AA-004	5484	1712
OCNT-2314971-AA-004	255734.5	155112.5
OCNT-2148137-EU-002	0	0
OCNT-2316250-AA-004	19383	7205
OCNT-2316570-AA-004	2416	395
OCNT-0497887-AA-002	50273.5	24799.5
OCNT-2315291-AA-004	52289.5	23719.5
OCNT-2317850-AA-004	4247.5	767
OCNT-2316266-AA-004	350786.5	215052.5
OCNT-2313707-AA-004	45534	7125
OCNT-2328392-AA-001	61337.5	17754
OCNT-2317546-AA-004	3226	723
OCNT-2314987-AA-004	7303	2333
OCNT-2314027-AA-004	13882.5	3556.5
OCNT-2315307-AA-004	15007	4698
OCNT-0493762-AA-002	44774	9847.5
OCNT-2317866-AA-004	24353.5	6769
OCNT-2313723-AA-004	7534.5	667
OCNT-2328382-AQ-001	55464	33477
OCNT-2316282-AA-004	4893.5	703
OCNT-2315003-AA-004	61432	25728
OCNT-2317562-AA-004	59192	30254.5
OCNT-2317882-AA-004	97209.5	28918.5
OCNT-2316602-AA-004	30638.5	6981
OCNT-2315323-AA-004	81981.5	53821.5
OCNT-2314043-AA-004	247798.5	162300
OCNT-2328746-AA-001	770	76
OCNT-2328409-AA-001	0	0
OCNT-2315019-AA-004	5956.5	3108.5
OCNT-2317578-AA-004	42896	20747.5
OCNT-2313739-AA-004	40490	11275.5
OCNT-2316298-AA-004	302241	86867.5
OCNT-2315339-AA-004	37269	9128
OCNT-1911799-AQ-001	339793	192867
OCNT-2317898-AA-004	211047	52749
OCNT-2314059-AA-004	11006.5	4883.5
OCNT-2316618-AA-004	75089.5	34257.5
OCNT-2316314-AA-004	7259	7822
OCNT-0494430-AA-004	121864.5	13114
OCNT-2313755-AA-004	22344	11473.5
OCNT-2317594-AA-004	338200.5	110361
OCNT-2315035-AA-004	93700.5	53072.5
OCNT-2314075-AA-004	114179.5	67490
OCNT-0497849-AA-002	18676	1373
OCNT-2316634-AA-004	38113.5	10151.5
OCNT-2315355-AA-004	4279.5	1908.5
OCNT-2317914-AA-004	64672.5	30564
OCNT-2315051-AA-004	182865	27540.5
OCNT-2328430-AA-001	1860	124.5
OCNT-2316330-AA-004	15865.5	2758
OCNT-2313771-AA-004	12662	662
OCNT-2317610-AA-004	60702	23701
OCNT-2315371-AA-004	16299	3391
OCNT-2328791-AQ-001	573629.5	307576
OCNT-2314091-AA-004	19919	12398
OCNT-2317930-AA-004	1233.5	436.5
OCNT-2316650-AA-004	38405	24070.5
OCNT-2315067-AA-004	117291.5	21706
OCNT-0498045-AA-002	8267	2744
OCNT-2316346-AA-004	7021	2253.5
OCNT-2313787-AA-004	16294.5	5264.5
OCNT-2317626-AA-004	343745	202558.5
OCNT-2317946-AA-004	348578	242637.5
OCNT-0478539-AA-003	24797.5	11930
OCNT-2315387-AA-004	13443	8680
OCNT-2316666-AA-004	317245.5	180347
OCNT-2314107-AA-004	38570.5	17329.5
OCNT-2328447-AA-001	27429.5	18250
OCNT-2313803-AA-004	6141.5	1478
OCNT-2317642-AA-004	1394	504.5
OCNT-2315083-AA-004	69571	16208.5
OCNT-2316362-AA-004	53710	10855
OCNT-2317962-AA-004	103425	28228
OCNT-2328812-AA-001	0	0
OCNT-2314123-AA-004	43072.5	16521
OCNT-2316682-AA-004	54543.5	48430
OCNT-2315403-AA-004	33360	11140.5
OCNT-2313819-AA-004	18425	5989
OCNT-2317658-AA-004	95638	44781.5
OCNT-0493734-AA-002	247	23
OCNT-2315099-AA-004	67081.5	43685
OCNT-2316378-AA-004	6905.5	1928
OCNT-2315419-AA-004	37583.5	21035.5
OCNT-2314139-AA-004	11944	1535
OCNT-2316698-AA-004	36140.5	8967
OCNT-2328802-AA-001	8642.5	1682.5
OCNT-2317978-AA-004	134192	96723.5
OCNT-2313835-AA-004	66481.5	17559
OCNT-2317674-AA-004	22736.5	7055
OCNT-2315115-AA-004	500619.5	253862.5
OCNT-2328462-FP-001	9626	559
OCNT-2316394-AA-004	11260	4944
OCNT-2315435-AA-004	30515.5	9580
OCNT-2316714-AA-004	6656	4838.5
OCNT-0498093-AA-002	271	0
OCNT-2317994-AA-004	144237	62327.5
OCNT-2314155-AA-004	10552	4401.5
OCNT-0498036-AA-002	0	0
OCNT-2317690-AA-004	84728	33209
OCNT-2316410-AA-004	2373.5	320
OCNT-2315131-AA-004	7450.5	3435
OCNT-2313851-AA-004	266317.5	180954
OCNT-2316174-AA-004	7271.5	1587.5
OCNT-2314906-AA-004	1353	500.5
OCNT-2314371-AA-004	24226	13477
OCNT-2316730-AA-004	3864.5	1238.5
OCNT-2318010-AA-004	122827	47452
OCNT-2314171-AA-004	8527	5500
OCNT-2315451-AA-004	129784	52163.5
OCNT-2316426-AA-004	171143.5	87859
OCNT-2317706-AA-004	17551.5	9758.5
OCNT-2315147-AA-004	23132.5	10639
OCNT-2313867-AA-004	124844.5	169452.5
OCNT-2318026-AA-004	55366	14348.5
OCNT-2315467-AA-004	24116	6333.5
OCNT-2316746-AA-004	4224	1426.5
OCNT-2314187-AA-004	48513.5	15684
OCNT-2313883-AA-004	4228	1306
OCNT-2315163-AA-004	360618	204428.5
OCNT-2316442-AA-004	21073	7449.5
OCNT-2317722-AA-004	57236.5	21179.5
OCNT-2316762-AA-004	25387.5	11383
OCNT-2318042-AA-004	363124	200410.5
OCNT-2315483-AA-004	80062.5	22624.5
OCNT-2314203-AA-004	12619.5	4425.5
OCNT-2313579-AA-004	26491.5	12362
OCNT-2314859-AA-004	61757.5	21485
OCNT-2316138-AA-004	1850.5	96
OCNT-2317418-AA-004	155579	135361
OCNT-2328325-AA-001	82220.5	52892.5
OCNT-2315179-AA-004	57990	17743.5
OCNT-2313899-AA-004	9273	2722
OCNT-2316458-AA-004	81370.5	26287.5
OCNT-2317738-AA-004	43596	28674
OCNT-2328675-CM-001	175269	133759.5
OCNT-2314875-AA-004	49655	13543.5
OCNT-2328318-AQ-001	496923	267074
OCNT-2313595-AA-004	8788	3125.5
OCNT-2317434-AA-004	40438	16096.5
OCNT-2316154-AA-004	54876.5	15732
OCNT-2315195-AA-004	24844.5	9688
OCNT-2317754-AA-004	9982.5	5487.5
OCNT-2313915-AA-004	31650	10078
OCNT-2328666-AA-001	139651	83779
OCNT-2316474-AA-004	148851.5	30013
OCNT-2313611-AA-004	3225.5	455
OCNT-2316170-AA-004	43173	20511
OCNT-2317450-AA-004	3136	436.5
OCNT-2328344-AA-001	401394.5	203812
OCNT-2314891-AA-004	25959	8770
OCNT-2317130-AA-004	82873	44561.5
OCNT-2318408-AA-004	212445.5	86381.5
OCNT-2328921-AA-001	37714.5	6414.5
OCNT-2315851-AA-004	163118.5	56985
OCNT-2314571-AA-004	26704.5	5019.5
OCNT-2315547-AA-004	45099.5	17011.5
OCNT-2127780-AQ-003	45011	30892.5
OCNT-2318105-AA-004	327675	203038.5
OCNT-2314267-AA-004	8972	3174.5
OCNT-2316826-AA-004	145964.5	45715
OCNT-2317146-AA-004	43953.5	17479.5
OCNT-2314587-AA-004	4053	474
OCNT-2328695-AA-001	0	0
OCNT-2315867-AA-004	340043	154468
OCNT-2318424-AA-004	149145	137038
OCNT-2328526-AQ-001	308144.5	163229
OCNT-2318121-AA-004	28121	8426.5
OCNT-2316842-AA-004	30734	12939
OCNT-2314283-AA-004	37526	17558.5
OCNT-2315563-AA-004	29834.5	22577.5
OCNT-2317162-AA-004	40791.5	29958.5
OCNT-2328928-AA-001	270154	41177
OCNT-2318440-AA-004	101637	38568
OCNT-2315882-AA-004	68352	23779.5
OCNT-2314603-AA-004	306442	188636.5
OCNT-2315579-AA-004	147	0
OCNT-2314299-AA-004	58487.5	56934
OCNT-2328707-BA-001	23597	6976
OCNT-2318137-AA-004	26894.5	6579
OCNT-2316858-AA-004	13246	4107.5
OCNT-2314619-AA-004	95883	59877.5
OCNT-2328716-AA-001	39776	27373
OCNT-2318456-AA-004	193991	126876
OCNT-2315898-AA-004	0	0
OCNT-2317178-AA-004	12243	2083
OCNT-0713835-AA-002	66983.5	7065
OCNT-2314315-AA-004	14022.5	2214.5
OCNT-2315595-AA-004	36605.5	1317
OCNT-2318153-AA-004	64233	9932
OCNT-2316874-AA-004	5771.5	2378
OCNT-2317194-AA-004	35535.5	16892
OCNT-2314635-AA-004	25981.5	6685.5
OCNT-2328934-AA-001	17786	6489
OCNT-2315914-AA-004	5228	791.5
OCNT-2318472-AA-004	593	70
OCNT-2328728-AA-001	165345.5	99516.5
OCNT-2315611-AA-004	52868.5	9964.5
OCNT-2314331-AA-004	12980.5	7019
OCNT-2316890-AA-004	81309.5	12130
OCNT-2318169-AA-004	203996.5	29896.5
OCNT-2317210-AA-004	156250	29416.5
OCNT-2314651-AA-004	271881.5	147574
OCNT-2315930-AA-004	76047	30941
OCNT-2328737-AA-001	0	60
OCNT-2318488-AA-004	714	543
OCNT-2315627-AA-004	220757.5	90720.5
OCNT-2318185-AA-004	37976.5	10934
OCNT-2316906-AA-004	268629	107115.5
OCNT-2328564-AA-001	671	406.5
OCNT-2314347-AA-004	41859	13194
OCNT-2318504-AA-004	41687	15417.5
OCNT-2314667-AA-004	34059.5	5910.5
OCNT-2315946-AA-004	12184	3641.5
OCNT-2328941-AA-001	2006.5	375
OCNT-2317226-AA-004	68394	9370
OCNT-2318201-AA-004	49288	20631.5
OCNT-2314363-AA-004	13854	3567.5
OCNT-2316922-AA-004	2556.5	1429.5
OCNT-0200796-AA-003	35791.5	3075
OCNT-2315643-AA-004	178763.5	96431.5
OCNT-2315962-AA-004	771	583
OCNT-2318520-AA-004	70793	15369
OCNT-2317242-AA-004	24275.5	7043.5
OCNT-2328754-BA-001	1342.5	554.5
OCNT-2314683-AA-004	80	84
OCNT-2315659-AA-004	15798.5	5783
OCNT-2318217-AA-004	35499	8453.5
OCNT-2314379-AA-004	4452	652.5
OCNT-2316938-AA-004	7490.5	4975
OCNT-0493730-AZ-001	189471	117793.5
OCNT-2314699-AA-004	22592	8508
OCNT-2317258-AA-004	993	59
OCNT-2315978-AA-004	83087	34314
OCNT-2328948-AA-001	0	0
OCNT-2318536-AA-004	5034	1434.5
OCNT-2318233-AA-004	7950.5	1408
OCNT-2328761-AA-001	0	0
OCNT-2314395-AA-004	341739	226747.5
OCNT-2315675-AA-004	15831.5	5690.5
OCNT-2316954-AA-004	855	369
OCNT-2314715-AA-004	73582.5	40879.5
OCNT-2328770-AA-001	1069.5	147
OCNT-2317274-AA-004	102901.5	73556
OCNT-2318552-AA-004	19424.5	5220
OCNT-2315994-AA-004	426474.5	164790.5
OCNT-2316970-AA-004	15813	6283
OCNT-2328599-AA-001	221032.5	138060
OCNT-2318249-AA-004	18133.5	4010.5
OCNT-2314411-AA-004	30735.5	9755
OCNT-2314731-AA-004	582489.5	298687.5
OCNT-2318568-AA-004	2603	910.5
OCNT-2328956-AA-001	145.5	61
OCNT-2317290-AA-004	43668.5	22320.5
OCNT-2316010-AA-004	28908	13342
OCNT-0022215-CG-002	267073.5	145404
OCNT-2316986-AA-004	7926.5	2893.5
OCNT-2314427-AA-004	32887	6468.5
OCNT-2315707-AA-004	33909.5	19475
OCNT-2318265-AA-004	111537.5	36356.5
OCNT-2317306-AA-004	30589.5	13168.5
OCNT-2314747-AA-004	37089.5	8209.5
OCNT-2316026-AA-004	23325	6200
OCNT-2328792-AA-001	2728.5	391.5
OCNT-2318584-AA-004	116352	54546.5
OCNT-2314443-AA-004	13688	2236.5
OCNT-2315723-AA-004	176374	48466
OCNT-2328614-AA-001	52395	23799.5
OCNT-2318281-AA-004	349591	147566.5
OCNT-2317002-AA-004	32	0
OCNT-2317322-AA-004	152369.5	165768
OCNT-2314763-AA-004	245943.5	96516.5
OCNT-2316042-AA-004	356268.5	186052
OCNT-2328963-AA-001	88207.5	19237
OCNT-2318600-AA-004	5756	1408
OCNT-2328803-AQ-001	124159	89520
OCNT-2315739-AA-004	7698.5	4970.5
OCNT-2317018-AA-004	25854.5	7823.5
OCNT-2318297-AA-004	244872	67090
OCNT-2316058-AA-004	1482	313
OCNT-2317338-AA-004	35017.5	10214.5
OCNT-2328813-AA-001	29	42
OCNT-2318616-AA-004	17134	3459
OCNT-2314779-AA-004	86903.5	18307.5
OCNT-2318313-AA-004	9938.5	2862
OCNT-2328626-AA-001	2929.5	150
OCNT-2315755-AA-004	10535.5	3288
OCNT-2314475-AA-004	20476	5888
OCNT-2317034-AA-004	6572.5	1403.5
OCNT-2316074-AA-004	5275	2014
OCNT-2328970-AQ-001	189408.5	33694
OCNT-2314795-AA-004	265819.5	108115
OCNT-2318632-AA-004	57911.5	18663.5
OCNT-2317354-AA-004	3345.5	1095.5
OCNT-2315771-AA-004	478399	231280.5
OCNT-2317050-AA-004	5971.5	2315
OCNT-2328823-AA-001	12304.5	3917
OCNT-2314491-AA-004	1243	312
OCNT-2318329-AA-004	9106.5	3402
OCNT-2315876-AA-004	219361.5	65478.5
OCNT-2316878-AA-004	55199.5	30451
OCNT-2314081-AA-004	60660	25261.5
OCNT-2314811-AA-004	77101.5	29417.5
OCNT-2317370-AA-004	10107	8465.5
OCNT-2316090-AA-004	32148	8359
OCNT-2318648-AA-004	700.5	238
OCNT-2315787-AA-004	160598	86352
OCNT-2314507-AA-004	84153.5	30341
OCNT-2317066-AA-004	8907.5	3164.5
OCNT-2318345-AA-004	23789.5	4871.5
OCNT-2318664-AA-004	1764.5	190
OCNT-2314827-AA-004	33088	11953
OCNT-2316106-AA-004	10219	2900.5
OCNT-2317386-AA-004	63679	31523
OCNT-2314523-AA-004	214672.5	63749.5
OCNT-2318360-AA-004	85045.5	17243.5
OCNT-2315803-AA-004	151901.5	114784
OCNT-2317082-AA-004	27114	5499
OCNT-2314843-AA-004	90940.5	48636.5
OCNT-2317402-AA-004	66395	32658.5
OCNT-2316122-AA-004	6056.5	1056
OCNT-2318680-AA-004	6772.5	2510.5
OCNT-2315499-AA-004	31920	8769
OCNT-2328488-AA-001	189114	109670.5
OCNT-2316778-AA-004	103806	100072
OCNT-2314219-AA-004	37467	3775
OCNT-2318058-AA-004	177319	61271.5
OCNT-2314539-AA-004	37541	14177.5
OCNT-2315819-AA-004	14562	5398.5
OCNT-2318376-AA-004	53796.5	12898
OCNT-2317098-AA-004	30796	11612.5
OCNT-2328913-AA-001	0	0
OCNT-2316794-AA-004	94446.5	27598.5
OCNT-2315515-AA-004	6482	566
OCNT-2328990-AQ-002	214174.5	132903.5
OCNT-2318074-AA-004	117421.5	40788
OCNT-2314235-AA-004	76139	16723
OCNT-2317114-AA-004	63049	41828
OCNT-2315835-AA-004	22876.5	10013.5
OCNT-2318392-AA-004	42513	2837.5
OCNT-2314555-AA-004	354639.5	254118
OCNT-2328676-AA-001	6739	3072.5
OCNT-2315531-AA-004	158112.5	91073
OCNT-2318090-AA-004	14442	16285.5
OCNT-2316810-AA-004	5443.5	2004
OCNT-2314251-AA-004	128137.5	43560
OCNT-2328508-AA-001	375	39.5
